area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage,ownership_desc,size_class,state
42000,2,1026,53,0,2020,2,Pennsylvania -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,26,387,370,330,5513299,1170,State Government,All establishment sizes,PA
42000,2,1027,53,0,2020,1,Pennsylvania -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,PA
42000,2,1027,53,0,2020,2,Pennsylvania -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,PA
42000,2,1028,53,0,2020,1,Pennsylvania -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1000,48517,48332,48452,796566733,1265,State Government,All establishment sizes,PA
42000,2,1028,53,0,2020,2,Pennsylvania -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1002,48522,47995,46873,847050027,1363,State Government,All establishment sizes,PA
42000,3,1012,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,98,2544,2510,2543,38188509,1160,Local Government,All establishment sizes,PA
42000,3,1012,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,98,2514,2533,2570,35941115,1089,Local Government,All establishment sizes,PA
42000,3,1021,53,0,2020,1,Pennsylvania -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,853,22384,22358,22460,332583139,1142,Local Government,All establishment sizes,PA
42000,3,1021,53,0,2020,2,Pennsylvania -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,852,21485,21380,21647,315125299,1127,Local Government,All establishment sizes,PA
42000,3,1022,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,94,2508,2506,2522,25191068,771,Local Government,All establishment sizes,PA
42000,3,1022,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,94,2186,2012,2098,23562352,864,Local Government,All establishment sizes,PA
42000,3,1023,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,14,643,647,656,10568400,1253,Local Government,All establishment sizes,PA
42000,3,1023,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,14,648,649,653,11406131,1350,Local Government,All establishment sizes,PA
42000,3,1024,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,132,2203,2199,2179,26067663,914,Local Government,All establishment sizes,PA
42000,3,1024,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,132,2103,2113,2140,25080649,911,Local Government,All establishment sizes,PA
42000,3,1025,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4350,284137,290504,289504,3823425251,1021,Local Government,All establishment sizes,PA
42000,3,1025,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4345,275416,273548,260799,4134040613,1178,Local Government,All establishment sizes,PA
42000,3,1026,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,107,1582,1581,1595,7098840,344,Local Government,All establishment sizes,PA
42000,3,1026,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,107,782,924,1079,5423581,449,Local Government,All establishment sizes,PA
42000,3,1027,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,35,1388,1385,1362,17252113,963,Local Government,All establishment sizes,PA
42000,3,1027,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,35,1303,1291,1321,16468201,971,Local Government,All establishment sizes,PA
42000,3,1028,53,0,2020,1,Pennsylvania -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,3251,134895,134503,135007,1880720587,1073,Local Government,All establishment sizes,PA
42000,3,1028,53,0,2020,2,Pennsylvania -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,3253,127771,127266,131268,1834950437,1096,Local Government,All establishment sizes,PA
42000,5,1011,53,0,2020,1,Pennsylvania -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,3627,47984,48041,48761,820518359,1308,Private,All establishment sizes,PA
42000,5,1011,53,0,2020,2,Pennsylvania -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,3656,46584,47662,48333,696920988,1128,Private,All establishment sizes,PA
42000,5,1012,53,0,2020,1,Pennsylvania -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,29289,244506,242628,247445,4152301318,1304,Private,All establishment sizes,PA
42000,5,1012,53,0,2020,2,Pennsylvania -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,29591,161277,228644,247960,3472511018,1256,Private,All establishment sizes,PA
42000,5,1013,53,0,2020,1,Pennsylvania -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,14416,568009,567600,566971,9714249720,1317,Private,All establishment sizes,PA
42000,5,1013,53,0,2020,2,Pennsylvania -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,14423,490949,514542,534023,8136187248,1220,Private,All establishment sizes,PA
42000,5,1021,53,0,2020,1,Pennsylvania -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,74223,1117846,1105644,1103592,13463081087,934,Private,All establishment sizes,PA
42000,5,1021,53,0,2020,2,Pennsylvania -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,74504,906727,960635,1022848,11783570557,941,Private,All establishment sizes,PA
42000,5,1022,53,0,2020,1,Pennsylvania -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,5688,88928,88644,87602,2537984034,2209,Private,All establishment sizes,PA
42000,5,1022,53,0,2020,2,Pennsylvania -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,5860,79708,79249,79966,1955335960,1889,Private,All establishment sizes,PA
42000,5,1023,53,0,2020,1,Pennsylvania -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,29441,330951,331294,330856,9707993117,2256,Private,All establishment sizes,PA
42000,5,1023,53,0,2020,2,Pennsylvania -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,29739,318961,320595,324337,7129514839,1707,Private,All establishment sizes,PA
42000,5,1024,53,0,2020,1,Pennsylvania -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,65298,795285,797068,797055,17917271960,1730,Private,All establishment sizes,PA
42000,5,1024,53,0,2020,2,Pennsylvania -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,66611,718277,734708,745325,14768415901,1550,Private,All establishment sizes,PA
42000,5,1025,53,0,2020,1,Pennsylvania -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,57562,1239215,1247182,1244005,16464617047,1019,Private,All establishment sizes,PA
42000,5,1025,53,0,2020,2,Pennsylvania -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,58106,1107988,1128583,1148547,15705375047,1071,Private,All establishment sizes,PA
42000,5,1026,53,0,2020,1,Pennsylvania -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,33912,550189,550795,536297,2899005682,409,Private,All establishment sizes,PA
42000,5,1026,53,0,2020,2,Pennsylvania -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,33785,239510,290417,366100,1726766279,445,Private,All establishment sizes,PA
42000,5,1027,53,0,2020,1,Pennsylvania -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,33512,200320,201434,198181,1773568830,682,Private,All establishment sizes,PA
42000,5,1027,53,0,2020,2,Pennsylvania -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,33432,115772,127875,148258,1400492270,825,Private,All establishment sizes,PA
72000,1,1021,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,121,2749,2733,2728,44785956,1259,Federal Government,All establishment sizes,PR
72000,1,1021,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,121,2710,2909,3010,54852546,1467,Federal Government,All establishment sizes,PR
72000,1,1022,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,2,2,2,25138,967,Federal Government,All establishment sizes,PR
72000,1,1022,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,2,2,2,29507,1135,Federal Government,All establishment sizes,PR
72000,1,1023,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2,69,66,65,1221911,1410,Federal Government,All establishment sizes,PR
72000,1,1023,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2,64,66,65,1406164,1664,Federal Government,All establishment sizes,PR
72000,1,1024,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,10,207,207,225,3233011,1168,Federal Government,All establishment sizes,PR
72000,1,1024,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,10,235,236,251,3961223,1266,Federal Government,All establishment sizes,PR
72000,1,1025,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,13,4588,4626,4586,86070981,1439,Federal Government,All establishment sizes,PR
72000,1,1025,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,13,4586,4664,4668,95850914,1589,Federal Government,All establishment sizes,PR
72000,1,1026,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,8,242,233,231,1641163,536,Federal Government,All establishment sizes,PR
72000,1,1026,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,8,217,212,221,1716887,610,Federal Government,All establishment sizes,PR
72000,1,1027,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,5,5,5,14304,220,Federal Government,All establishment sizes,PR
72000,1,1027,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,5,5,5,10687,164,Federal Government,All establishment sizes,PR
72000,1,1028,53,0,2020,1,Puerto Rico -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,190,8771,9019,14633,162731302,1158,Federal Government,All establishment sizes,PR
72000,1,1028,53,0,2020,2,Puerto Rico -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,191,15029,10345,12544,193557710,1178,Federal Government,All establishment sizes,PR
72000,2,1012,53,0,2020,1,Puerto Rico -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1012,53,0,2020,2,Puerto Rico -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1021,53,0,2020,1,Puerto Rico -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,127,8959,8897,8893,93485923,807,State Government,All establishment sizes,PR
72000,2,1021,53,0,2020,2,Puerto Rico -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,127,8893,8877,8870,93196204,807,State Government,All establishment sizes,PR
72000,2,1022,53,0,2020,1,Puerto Rico -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1022,53,0,2020,2,Puerto Rico -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1023,53,0,2020,1,Puerto Rico -- Statewide,State Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,4,297,295,291,3242298,847,State Government,All establishment sizes,PR
72000,2,1023,53,0,2020,2,Puerto Rico -- Statewide,State Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,4,287,286,286,3167485,851,State Government,All establishment sizes,PR
72000,2,1025,53,0,2020,1,Puerto Rico -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,158,56598,56863,56631,437887806,594,State Government,All establishment sizes,PR
72000,2,1025,53,0,2020,2,Puerto Rico -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,158,56596,53564,51389,424542877,606,State Government,All establishment sizes,PR
72000,2,1026,53,0,2020,1,Puerto Rico -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1026,53,0,2020,2,Puerto Rico -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,PR
72000,2,1028,53,0,2020,1,Puerto Rico -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1019,63072,63607,63437,505777217,614,State Government,All establishment sizes,PR
72000,2,1028,53,0,2020,2,Puerto Rico -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1019,61856,61704,61700,519034265,647,State Government,All establishment sizes,PR
72000,3,1012,53,0,2020,1,Puerto Rico -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,PR
72000,3,1012,53,0,2020,2,Puerto Rico -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,PR
72000,3,1021,53,0,2020,1,Puerto Rico -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,Local Government,All establishment sizes,PR
72000,3,1021,53,0,2020,2,Puerto Rico -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,Local Government,All establishment sizes,PR
72000,3,1025,53,0,2020,1,Puerto Rico -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,19,1801,1813,1840,9704483,411,Local Government,All establishment sizes,PR
72000,3,1025,53,0,2020,2,Puerto Rico -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,19,1766,1764,1811,10140019,438,Local Government,All establishment sizes,PR
72000,3,1028,53,0,2020,1,Puerto Rico -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,125,47379,47562,47714,220391215,357,Local Government,All establishment sizes,PR
72000,3,1028,53,0,2020,2,Puerto Rico -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,125,46778,46631,47019,226655609,372,Local Government,All establishment sizes,PR
72000,5,1011,53,0,2020,1,Puerto Rico -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1614,9922,10011,10078,28390602,218,Private,All establishment sizes,PR
72000,5,1011,53,0,2020,2,Puerto Rico -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1568,8516,8763,8944,26282563,231,Private,All establishment sizes,PR
72000,5,1012,53,0,2020,1,Puerto Rico -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,2138,26505,26988,27367,149203282,426,Private,All establishment sizes,PR
72000,5,1012,53,0,2020,2,Puerto Rico -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,2113,20044,22236,25163,119981105,411,Private,All establishment sizes,PR
72000,5,1013,53,0,2020,1,Puerto Rico -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1901,74752,75189,75976,804790143,822,Private,All establishment sizes,PR
72000,5,1013,53,0,2020,2,Puerto Rico -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1885,67041,70605,73055,694816148,761,Private,All establishment sizes,PR
72000,5,1021,53,0,2020,1,Puerto Rico -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,11778,174020,171806,171629,1054700170,470,Private,All establishment sizes,PR
72000,5,1021,53,0,2020,2,Puerto Rico -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,11671,138691,143175,155851,900297999,475,Private,All establishment sizes,PR
72000,5,1022,53,0,2020,1,Puerto Rico -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,540,18662,18593,18788,181724973,748,Private,All establishment sizes,PR
72000,5,1022,53,0,2020,2,Puerto Rico -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,533,14851,14780,14880,140492128,728,Private,All establishment sizes,PR
72000,5,1023,53,0,2020,1,Puerto Rico -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,3158,44941,45015,45216,470919862,804,Private,All establishment sizes,PR
72000,5,1023,53,0,2020,2,Puerto Rico -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,3152,42327,42345,42803,419771921,760,Private,All establishment sizes,PR
72000,5,1024,53,0,2020,1,Puerto Rico -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,6822,122570,123875,124365,945738552,589,Private,All establishment sizes,PR
72000,5,1024,53,0,2020,2,Puerto Rico -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,6763,108444,108780,112110,805110214,564,Private,All establishment sizes,PR
72000,5,1025,53,0,2020,1,Puerto Rico -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,8212,108849,112168,113692,703243547,485,Private,All establishment sizes,PR
72000,5,1025,53,0,2020,2,Puerto Rico -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,8153,102213,102240,100472,648317697,491,Private,All establishment sizes,PR
72000,5,1026,53,0,2020,1,Puerto Rico -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,5181,80353,80178,80477,293847908,281,Private,All establishment sizes,PR
72000,5,1026,53,0,2020,2,Puerto Rico -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,5106,50545,52918,60634,163714845,230,Private,All establishment sizes,PR
72000,5,1027,53,0,2020,1,Puerto Rico -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,3367,15075,15101,15124,76960199,392,Private,All establishment sizes,PR
72000,5,1027,53,0,2020,2,Puerto Rico -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,3336,10904,11718,12589,61251720,401,Private,All establishment sizes,PR
72000,5,1029,53,0,2020,1,Puerto Rico -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,9,7,8,11,39898,354,Private,All establishment sizes,PR
72000,5,1029,53,0,2020,2,Puerto Rico -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,7,8,9,7,104163,1002,Private,All establishment sizes,PR
44000,1,1013,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,3,3,3,114722,2942,Federal Government,All establishment sizes,RI
44000,1,1013,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,4,5,5,127893,2108,Federal Government,All establishment sizes,RI
44000,1,1021,53,0,2020,1,Rhode Island -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,86,2805,2806,2787,39608451,1088,Federal Government,All establishment sizes,RI
44000,1,1021,53,0,2020,2,Rhode Island -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,86,2815,2762,2765,45986552,1272,Federal Government,All establishment sizes,RI
44000,1,1023,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2,4,4,4,112345,2160,Federal Government,All establishment sizes,RI
44000,1,1023,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2,4,3,3,113638,2622,Federal Government,All establishment sizes,RI
44000,1,1024,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,2,1,1,1,27888,2145,Federal Government,All establishment sizes,RI
44000,1,1024,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,2,1,1,1,32709,2516,Federal Government,All establishment sizes,RI
44000,1,1025,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4,1755,1745,1743,34007696,1497,Federal Government,All establishment sizes,RI
44000,1,1025,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4,1709,1748,1753,40501551,1794,Federal Government,All establishment sizes,RI
44000,1,1026,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,16,16,16,317045,1524,Federal Government,All establishment sizes,RI
44000,1,1026,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,2,16,14,19,404260,1904,Federal Government,All establishment sizes,RI
44000,1,1027,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Federal Government,All establishment sizes,RI
44000,1,1027,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Federal Government,All establishment sizes,RI
44000,1,1028,53,0,2020,1,Rhode Island -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,88,6673,6703,6710,151749569,1743,Federal Government,All establishment sizes,RI
44000,1,1028,53,0,2020,2,Rhode Island -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,88,6658,6558,6610,170196913,1981,Federal Government,All establishment sizes,RI
44000,2,1012,53,0,2020,1,Rhode Island -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,7,162,164,165,2131062,1002,State Government,All establishment sizes,RI
44000,2,1012,53,0,2020,2,Rhode Island -- Statewide,State Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,7,166,164,159,2399361,1132,State Government,All establishment sizes,RI
44000,2,1021,53,0,2020,1,Rhode Island -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,9,756,754,755,14615646,1489,State Government,All establishment sizes,RI
44000,2,1021,53,0,2020,2,Rhode Island -- Statewide,State Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,9,748,746,746,14732127,1518,State Government,All establishment sizes,RI
44000,2,1023,53,0,2020,1,Rhode Island -- Statewide,State Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1023,53,0,2020,2,Rhode Island -- Statewide,State Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1024,53,0,2020,1,Rhode Island -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,2,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1024,53,0,2020,2,Rhode Island -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,3,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1025,53,0,2020,1,Rhode Island -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,21,6437,6512,6516,107715031,1277,State Government,All establishment sizes,RI
44000,2,1025,53,0,2020,2,Rhode Island -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,21,6481,6465,6410,119846674,1429,State Government,All establishment sizes,RI
44000,2,1026,53,0,2020,1,Rhode Island -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1026,53,0,2020,2,Rhode Island -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
44000,2,1027,53,0,2020,1,Rhode Island -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,4,339,343,304,4868957,1140,State Government,All establishment sizes,RI
44000,2,1027,53,0,2020,2,Rhode Island -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,4,291,269,302,4894925,1310,State Government,All establishment sizes,RI
44000,2,1028,53,0,2020,1,Rhode Island -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,89,9229,9283,9271,168521718,1400,State Government,All establishment sizes,RI
44000,2,1028,53,0,2020,2,Rhode Island -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,89,9231,9347,9760,191849906,1562,State Government,All establishment sizes,RI
44000,2,1029,53,0,2020,1,Rhode Island -- Statewide,State Government,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
